ID,protocol id,index
5528,Income,1059
5529,Income,1058
5530,Income,1085
5531,Income,1098
5532,Income,1133
5533,Income,1137
5534,Income,1170
5535,Income,998
5536,Income,999
5537,Income,1005
5538,Income,1007
5539,Income,1028
5540,Income,1034
5541,Income,1018
5542,Income,1016
5543,Income,1025
5544,Income,1030
5545,Income,1046
5546,Income,1060
5547,Income,1086
5548,Income,1107
5549,Income,1131
5550,Income,1025
5551,Income,1032
5552,Income,1050
5553,Income,1034
5554,Income,1052
5555,Income,1057
5556,Income,1055
5557,Income,1050
5558,Income,1053
5559,Income,1049
5560,Income,1057
5561,Income,1054
5562,Income,1077
5563,Income,1086
5564,Income,1105
5565,Income,1114
5566,Income,1130
5567,Income,1138
5568,Income,1146
5569,Income,1157
5570,Income,1173
5571,Income,1182
5572,Income,1188
5573,Income,1198
5574,Income,1221
5575,Income,1234
5576,Income,1247
5577,Income,1262
5578,Income,1294
5579,Income,1318
5580,Income,1295
5581,Income,1298
5582,Income,1302
5583,Income,1295
5584,Income,1377
5585,Income,1383
5586,Income,1386
5587,Income,1391
5588,Income,1415
5589,Income,1416
5590,Income,1421
5591,Income,1416
5592,Income,1456
5593,Income,1470
5594,Income,1489
5595,Income,1030
5596,Income,1035
5597,Income,1041
5598,Income,1029
5599,Income,1040
5600,Income,1055
5601,Income,1057
5602,Income,1060
5603,Income,1068
5604,Income,1072
5605,Income,1079
5606,Income,1072
5607,Income,1088
5608,Income,1108
5609,Income,1136
5610,Income,1631
5611,Income,1632
5612,Income,1632
5613,Income,1632
5614,Income,1809
5615,Income,1802
5616,Income,1806
5617,Income,1816
5618,Income,1864
5619,Income,1860
5620,Income,1861
5621,Income,1859
5622,Income,1937
5623,Income,1939
5624,Income,1939
5625,Income,1015
5626,Income,1026
5627,Income,1015
5628,Income,1020
5629,Income,1018
5630,Income,988
5631,Income,1000
5632,Income,1016
5633,Income,1004
5634,Income,1032
5635,Income,1031
5636,Income,1038
5637,Income,1027
5638,Income,1040
5639,Income,1057
5640,Income,1012
5641,Income,1023
5642,Income,1013
5643,Income,1018
5644,Income,1018
5645,Income,999
5646,Income,1004
5647,Income,1022
5648,Income,1007
5649,Income,1033
5650,Income,1032
5651,Income,1038
5652,Income,1029
5653,Income,1040
5654,Income,1056
5655,Income,1033
5656,Income,1042
5657,Income,1029
5658,Income,1032
5659,Income,1016
5660,Income,923
5661,Income,970
5662,Income,980
5663,Income,987
5664,Income,1023
5665,Income,1024
5666,Income,1039
5667,Income,1016
5668,Income,1044
5669,Income,1061
5670,Income,1122
5671,Income,1131
5672,Income,1146
5673,Income,1152
5674,Income,1165
5675,Income,1172
5676,Income,1182
5677,Income,1184
5678,Income,1193
5679,Income,1203
5680,Income,1224
5681,Income,1233
5682,Income,1246
5683,Income,1262
5684,Income,1284
5685,Income,1110
5686,Income,1122
5687,Income,1131
5688,Income,1142
5689,Income,1157
5690,Income,1166
5691,Income,1173
5692,Income,1182
5693,Income,1196
5694,Income,1210
5695,Income,1221
5696,Income,1238
5697,Income,1253
5698,Income,1271
5699,Income,1287
5700,Income,1110
5701,Income,1122
5702,Income,1131
5703,Income,1142
5704,Income,1157
5705,Income,1166
5706,Income,1173
5707,Income,1182
5708,Income,1196
5709,Income,1210
5710,Income,1221
5711,Income,1238
5712,Income,1253
5713,Income,1271
5714,Income,1287
5715,Income,1144
5716,Income,1153
5717,Income,1165
5718,Income,1173
5719,Income,1184
5720,Income,1197
5721,Income,1202
5722,Income,1206
5723,Income,1213
5724,Income,1230
5725,Income,1246
5726,Income,1277
5727,Income,1300
5728,Income,1327
5729,Income,1350
5730,Income,1218
5731,Income,1218
5732,Income,1279
5733,Income,1279
5734,Income,1280
5735,Income,1280
5736,Income,1318
5737,Income,1318
5738,Income,1318
5739,Income,1318
5740,Income,1411
5741,Income,1412
5742,Income,1412
5743,Income,1412
5744,Income,1513
5745,Income,1239
5746,Income,1239
5747,Income,1300
5748,Income,1300
5749,Income,1300
5750,Income,1300
5751,Income,1339
5752,Income,1339
5753,Income,1339
5754,Income,1339
5755,Income,1436
5756,Income,1436
5757,Income,1436
5758,Income,1436
5759,Income,1541
5760,Income,1079
5761,Income,1085
5762,Income,1083
5763,Income,1084
5764,Income,1097
5765,Income,1102
5766,Income,1102
5767,Income,1089
